id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34341792,"Modern, Spacious and Cozy Room",140771723,Denise,Westmorland,Moncton,46.073,-64.7086,Private room,99,1,6,2019-08-16,2.37,1,3
34359779,Bungalow by the SEA,259400834,John,Westmorland,Shediac,46.22461,-64.34684,Entire home/apt,228,7,0,,,1,364
34368901,Bay of Fundy Tipi St. Martins Sea Cave View,177733948,Georgina,Saint John,Saint Martins,45.33755,-65.55259,Private room,99,1,19,2019-09-06,6.20,1,19
34389433,Vacation by the Sea:  Harris Hatch - Starfish,16292752,Karen,Charlotte,Saint Andrews,45.07502,-67.05357,Entire home/apt,130,3,5,2019-08-14,1.83,2,358
34410813,Waterfront European house,259757224,Rudy,Gloucester,Inkerman,47.67367,-64.958,Entire home/apt,160,3,0,,,1,364
34410977,Fundy View,259743447,Greg,Albert,Alma,45.60127,-64.94663,Entire home/apt,200,3,12,2019-09-26,4.04,2,177
34417961,Heaven with a view,13443725,Sophie,Kent,Richibucto,46.68883,-64.86751,Entire home/apt,99,1,14,2019-09-22,4.52,1,8
34419647,Captain's Daughter Guest Suite,82351378,Lindsay,Charlotte,Saint Andrews,45.07627,-67.05678,Entire home/apt,99,1,32,2019-09-22,9.90,2,100
34420198,NYA Hostel - Seaside Suite-Upper Queen Bunk-Shared,199990921,Kaz,Saint John,Saint Martins,45.35351,-65.54085,Hotel room,40,1,0,,,16,364
34420502,NYA Hostel - Seaside Suite - Private,199990921,Kaz,Saint John,Saint Martins,45.3533,-65.54128,Hotel room,76,1,3,2019-08-07,1.29,16,364
34420609,NYA Hostel - Seaside Suite-Lower Queen Bunk-Shared,199990921,Kaz,Saint John,Saint Martins,45.35297,-65.54001,Hotel room,40,1,1,2019-08-11,0.63,16,364
34432412,Bungalow Bliss,259923740,Alicia,Albert,Alma,45.62026,-64.92479,Entire home/apt,149,3,15,2019-09-22,4.59,1,167
34437314,Loki’s Little Estate,213393950,Jessica,Northumberland,Newcastle,47.02324,-65.50976,Entire home/apt,80,2,15,2019-08-26,3.81,1,0
34440779,Le Jardin Des Oiseaux - The Underground,259979911,Bill & Gabrielle,Westmorland,Sackville,45.90403,-64.36994,Entire home/apt,129,2,2,2019-08-19,1.25,3,146
34443322,Le Jardin Des Oiseaux - The Underground - Baker St,259979911,Bill & Gabrielle,Westmorland,Sackville,45.90307,-64.36947,Entire home/apt,99,2,0,,,3,148
34443806,Le Jardin Des Oiseaux - The Underground - Oxford,259979911,Bill & Gabrielle,Westmorland,Sackville,45.9026,-64.37026,Entire home/apt,89,2,4,2019-08-05,1.01,3,144
34444461,Executive Studio Bathurst,186339144,Roger,Gloucester,Bathurst,47.61623,-65.64916,Entire home/apt,95,1,17,2019-09-20,4.32,2,316
34445904,"Waterfront Guest House near St. Andrews, NB.",260030835,Sandra,Charlotte,Saint Croix,45.14028,-67.12948,Entire home/apt,175,1,20,2019-09-06,6.00,1,2
34446652,DOWNTOWN MONCTON/VICTORIA PARK,135990304,Erica,Westmorland,Moncton,46.09254,-64.79112,Entire home/apt,99,1,20,2019-09-18,6.90,2,248
34471571,Beach Glass House,97146845,Lynn,Charlotte,Grand Manan,44.76353,-66.76078,Entire home/apt,195,3,13,2019-09-18,3.07,1,134
34474053,"Beach house on the ocean, in Little Shemogue",260225224,Laura,Westmorland,Botsford,46.17729,-64.04613,Entire home/apt,901,7,2,2019-08-11,0.79,1,180
34476697,City living - Close to All Tourist Attractions,259473117,Michel,Kent,Wellington,46.4717,-64.72859,Entire home/apt,119,3,6,2019-08-27,2.90,1,0
34480165,"DOWNTOWN 3 BDR, PRIME LOCATION, FREDERICTON NB",94748488,Slavica,York,Fredericton,45.96045,-66.64533,Entire home/apt,160,1,36,2019-09-21,7.77,3,0
34489869,Modern 3 Bedroom Near Downtown,91994110,Kelsey,Westmorland,Moncton,46.08142,-64.80065,Entire home/apt,164,2,16,2019-09-22,5.45,1,150
34492931,Fundy View Studio/Loft,259743447,Greg,Albert,Alma,45.60303,-64.94692,Entire home/apt,125,2,15,2019-09-12,5.06,2,172
34493774,Cozy Comfortable Executive Style Home.,202057224,Guy,Westmorland,Moncton,46.1006,-64.74308,Entire home/apt,141,5,1,2019-08-18,0.73,2,3
34509702,Peaceful Countryside Getaway Close to Everything,36861446,Trevor,Kings,Rothesay,45.44536,-65.93371,Entire home/apt,60,1,21,2019-09-22,5.25,1,128
34511498,By The Beautiful Sea!,148935101,Susan,Westmorland,Shediac,46.22033,-64.39336,Entire home/apt,150,3,7,2019-08-15,2.63,1,88
34544006,Trailside Cottage-Doaktown NB,260678674,Brenda,Northumberland,Blissfield,46.54643,-66.1575,Entire home/apt,139,2,7,2019-09-03,2.59,1,82
34547716,Cozy 1 Bdr Apartment Downtown,23439108,Sandy,Westmorland,Moncton,46.08627,-64.79169,Entire home/apt,76,2,14,2019-09-04,4.04,2,78
34564640,Broadleaf Glamping (Grindstone Lighthouse),230363642,Wendy,Albert,Hopewell,45.76315,-64.70763,Entire home/apt,200,2,11,2019-09-20,2.50,10,355
34567657,Broadleaf Glamping (Sawmill Creek Covered Bridge),230363642,Wendy,Albert,Hopewell,45.7622,-64.70946,Entire home/apt,200,2,2,2019-08-12,0.86,10,356
34569864,Waterfront at Paradise Cove,129253149,Angela & Theresa,Kent,Dundas,46.3433,-64.57136,Entire home/apt,150,3,22,2019-09-15,6.35,2,132
34588458,NYA Cottage-365' Beachfront-Kingston Peninsula,199990921,Kaz,Kings,Westfield,45.37876,-66.1988,Entire home/apt,160,7,2,2019-08-27,0.92,16,150
34590958,Broadleaf Country Cabin (Lou's Joker),230363642,Wendy,Albert,Hopewell,45.76363,-64.70971,Entire home/apt,180,2,3,2019-06-28,0.76,10,354
34599500,Stunning Walkout with Panaromic Country Views,256638099,Gail,Carleton,Woodstock,46.12892,-67.62993,Entire home/apt,65,1,32,2019-09-23,7.68,1,318
34601991,Magnifique vue sur la mer,41822753,Nathalie,Westmorland,Botsford,46.21023,-64.21204,Entire home/apt,150,5,4,2019-08-22,1.45,1,0
34622022,"Camper - Near Shediac, Beaches and Moncton.",261192978,David & Johanne,Kent,Dundas,46.2885,-64.60098,Entire home/apt,105,2,6,2019-08-22,2.17,1,90
34626718,"Entire Home, 20 mins to FRED | Oromocto | Airport",230958093,Jessica,York,New Maryland,45.8233,-66.65819,Entire home/apt,121,2,7,2019-08-31,2.36,1,59
34651978,Soleil des tropiques,261425628,Gervais,Westmorland,Moncton,46.13525,-64.86296,Private room,88,1,5,2019-08-08,1.69,1,299
34652750,The Johnville Guest House,260257036,Anne,Carleton,Kent,46.53066,-67.55276,Entire home/apt,119,1,22,2019-09-24,6.41,1,258
34653350,Greenland home,251828390,Dahu,York,Fredericton,45.91042,-66.59379,Private room,58,2,12,2019-09-12,3.03,1,77
34672649,Broadleaf Glamping (Percheron Chuck Wagon),230363642,Wendy,Albert,Hopewell,45.76231,-64.70941,Entire home/apt,200,2,6,2019-08-10,1.44,10,363
34675787,Broadleaf Glamping (Belgian Chuck Wagon),230363642,Wendy,Albert,Hopewell,45.76306,-64.70982,Entire home/apt,200,2,2,2019-07-10,0.71,10,363
34684111,Urban Escape,223911143,Stephane,Victoria,Grand Falls Town,47.04643,-67.74102,Entire home/apt,150,1,30,2019-09-13,8.41,3,364
34703043,Broadleaf Country Cabin (Mi Amigo),230363642,Wendy,Albert,Hopewell,45.76281,-64.70776,Entire home/apt,180,2,0,,,10,347
34704048,Broadleaf Country Cabin (Comanche),230363642,Wendy,Albert,Hopewell,45.76448,-64.70817,Entire home/apt,180,2,0,,,10,359
34707439,MCJ's Do Drop In,261777585,Jackie,York,Canterbury,45.98845,-67.47035,Entire home/apt,101,1,40,2019-09-14,9.16,1,166
34713305,The Keenan Cottage on The Miramichi,261826532,Crystal,Northumberland,Blackville,46.69819,-65.77534,Entire home/apt,200,2,6,2019-09-02,2.37,1,346
34718450,"Cozy & Peaceful Cottage, fully equipped.",197358250,Andrea,Kent,Wellington,46.44439,-64.69071,Entire home/apt,119,7,2,2019-08-24,0.95,1,90
34768028,Bayit Goldman Home Away From Home - Downtown,262180617,Shaindy,York,Fredericton,45.96304,-66.65252,Entire home/apt,126,1,28,2019-09-22,7.71,1,344
34776222,Victoria loft ( basement),257590427,Peter,Westmorland,Botsford,46.22987,-64.26517,Entire home/apt,110,1,28,2019-09-15,6.72,2,350
34778053,"Impecable one bed apartment, ready for your stay",262240611,Cheryl,Saint John,City of Saint John,45.27016,-66.08129,Entire home/apt,98,3,4,2019-08-09,1.64,1,269
34779895,Quiet room  close to NBCC Moncton,217958381,Rafael,Westmorland,Moncton,46.10542,-64.82768,Private room,33,1,6,2019-09-13,3.33,6,78
34781252,Séjour Kouchibouguac Resort by Elevate Rooms - Standard Cottage - Unit A,170964497,Guy Alexandre,Kent,Saint-Louis,46.75147,-64.99507,Entire home/apt,180,1,2,2019-08-24,1.11,17,364
34781535,Séjour Kouchibouguac Resort by Elevate Rooms - Deluxe Cottage - Unit C,170964497,Guy Alexandre,Kent,Saint-Louis,46.75146,-64.99455,Entire home/apt,180,1,2,2019-08-04,0.87,17,361
34781696,Séjour Kouchibouguac Resort by Elevate Rooms- Motel - 2 Beds,170964497,Guy Alexandre,Kent,Saint-Louis,46.75111,-64.99496,Entire home/apt,99,1,0,,,17,90
34781736,Séjour Kouchibouguac Resort by Elevate Rooms- Motel - 2 Beds,170964497,Guy Alexandre,Kent,Saint-Louis,46.75282,-64.9952,Entire home/apt,99,1,1,2019-08-03,0.54,17,90
34781746,Séjour Kouchibouguac Resort by Elevate Rooms- Motel - 2 Beds,170964497,Guy Alexandre,Kent,Saint-Louis,46.75273,-64.9948,Entire home/apt,99,1,0,,,17,90
34781754,Séjour Kouchibouguac Resort by Elevate Rooms- Motel - 2 Beds,170964497,Guy Alexandre,Kent,Saint-Louis,46.75064,-64.99379,Entire home/apt,99,1,0,,,17,90
34781814,Séjour Kouchibouguac Resort by Elevate Rooms - Condo-Chalet,170964497,Guy Alexandre,Kent,Saint-Louis,46.75235,-64.99461,Entire home/apt,99,1,1,2019-08-26,0.91,17,340
34781820,Séjour Kouchibouguac Resort by Elevate Rooms - Condo-Chalet,170964497,Guy Alexandre,Kent,Saint-Louis,46.75285,-64.99311,Entire home/apt,99,1,0,,,17,340
34781827,Séjour Kouchibouguac Resort by Elevate Rooms - Motel - Standard Queen Bedroom,170964497,Guy Alexandre,Kent,Saint-Louis,46.75131,-64.99338,Entire home/apt,80,1,1,2019-07-30,0.50,17,90
34781833,Séjour Kouchibouguac Resort by Elevate Rooms - Motel - Standard Queen Bedroom,170964497,Guy Alexandre,Kent,Saint-Louis,46.753,-64.99449,Entire home/apt,80,1,1,2019-08-24,0.86,17,90
34782863,"Beautiful, Downtown Large Home 
Across from Park",204225066,Yolande,Westmorland,Moncton,46.09192,-64.79051,Entire home/apt,159,2,10,2019-09-15,2.56,1,344
34783863,Séjour Kouchibouguac Resort by Elevate Rooms - Condo-Chalet,170964497,Guy Alexandre,Kent,Saint-Louis,46.75217,-64.99323,Entire home/apt,99,1,0,,,17,340
34783867,Séjour Kouchibouguac Resort by Elevate Rooms - Condo-Chalet,170964497,Guy Alexandre,Kent,Saint-Louis,46.75295,-64.99399,Entire home/apt,99,1,0,,,17,340
34783875,Séjour Kouchibouguac Resort by Elevate Rooms - Condo-Chalet,170964497,Guy Alexandre,Kent,Saint-Louis,46.75161,-64.99467,Entire home/apt,99,1,0,,,17,340
34783895,Séjour Kouchibouguac Resort by Elevate Rooms - Condo-Chalet,170964497,Guy Alexandre,Kent,Saint-Louis,46.75083,-64.99528,Entire home/apt,99,1,0,,,17,340
34789170,Loft sur bord de mer 1,259478697,Marcia,Westmorland,Shediac,46.21834,-64.37652,Entire home/apt,135,1,14,2019-09-02,4.16,3,119
34790353,"Waterfront two bedrooms cottage at Bouctouche, NB",184251936,Denise,Kent,Wellington,46.4369,-64.70582,Entire home/apt,90,1,6,2019-06-25,1.35,4,75
34813402,"Waterview 3 bedroom cottage in Bouctouche, NB",184251936,Denise,Kent,Wellington,46.43513,-64.7053,Entire home/apt,90,1,5,2019-09-08,1.19,4,91
34818098,Rusty Lantern Cabins  #2,262499819,Dean,Carleton,Aberdeen,46.51901,-67.17912,Entire home/apt,86,1,22,2019-09-08,5.59,3,157
34819119,Country setting close to downtown living,56180210,Cheryl,Albert,Coverdale,46.0679,-64.74411,Private room,45,1,62,2019-09-22,14.31,2,334
34819643,YOUR PERFECT  ROMANTIC GET-AWAY COTTAGE.,184251936,Denise,Kent,Wellington,46.43527,-64.70576,Entire home/apt,90,1,6,2019-09-10,1.55,4,78
34834205,Bixby House 1846 - Entire Home,262573537,Darren,Charlotte,Saint Stephen,45.19517,-67.27791,Entire home/apt,210,1,14,2019-09-02,4.29,5,169
34836194,CARTMEL FIVE - Sunset on the St. John,239274137,Philip,Carleton,Brighton,46.29514,-67.52319,Private room,58,1,7,2019-09-19,2.21,5,89
34836466,CARTMEL SIX - A NOOK FOR A BOOK,239274137,Philip,Carleton,Brighton,46.29342,-67.52296,Private room,49,1,14,2019-09-06,3.39,5,65
34839091,Cosy 2 bedroom in the heart of Dieppe,262645168,Nancy,Westmorland,Moncton,46.07424,-64.71547,Entire home/apt,95,1,7,2019-08-17,2.47,1,41
34843611,Chalet de la plage,126826992,Julie,Gloucester,Shippagan,47.77758,-64.57312,Entire home/apt,155,2,1,2019-09-14,1,2,169
34853034,Cozy 1 Bedroom Executive Suite,262752285,Jimmy,Gloucester,Bathurst,47.6216,-65.65469,Entire home/apt,74,3,4,2019-08-08,1.30,4,115
34860158,Centrally Located Second Floor Duplex,240903528,Denis & Tanya,Westmorland,Moncton,46.10449,-64.81295,Entire home/apt,80,1,33,2019-09-26,8.39,1,161
34870011,New 3 Bedroom House in Shediac,262890124,Luke,Westmorland,Shediac,46.22077,-64.52319,Entire home/apt,167,12,0,,,1,0
34899314,Basement bedroom,132379604,Ludmilla,Westmorland,Moncton,46.10558,-64.74982,Private room,37,2,4,2019-08-18,1.14,1,170
34904245,Unique Vacation Camping Experience,263068577,Al,Kings,Cardwell,45.74832,-65.43098,Entire home/apt,125,2,2,2019-09-02,1.40,1,90
34905195,Beautiful Beach Chalet,263075288,Gilles,Westmorland,Shediac,46.22648,-64.3134,Entire home/apt,160,2,9,2019-09-16,2.43,1,358
34905735,Charming Private Downtown Apartment,30077574,Lance And Lindsay,York,Fredericton,45.95611,-66.64159,Entire home/apt,99,1,31,2019-09-22,7.44,1,173
34934438,Cozy All-Seasons Getaway,2575927,Melissa,Albert,Alma,45.61347,-64.9332,Entire home/apt,119,2,18,2019-09-23,6.51,1,167
34936714,Petit chalet face au lac non loin de la mer,259478697,Marcia,Westmorland,Shediac,46.22072,-64.36028,Entire home/apt,135,2,3,2019-08-18,1.84,3,164
34943605,SMK Property Rentals: Park Model on the river.,263303177,Smk,Kent,Saint Mary,46.42481,-64.80733,Entire home/apt,115,6,0,,,1,157
34948844,Water Street House – East Suite,36485666,Christina,Charlotte,Saint Andrews,45.07348,-67.0509,Private room,95,2,12,2019-09-10,5.07,2,36
34949079,"Waterfront A Frame Cottage in Bouctouche, NB",184251936,Denise,Kent,Wellington,46.4351,-64.70723,Entire home/apt,90,1,9,2019-09-24,2.16,4,86
34949585,Dreamy Cottage Shediac/Parlee Beach NewlyRenovated,195372926,Garland & Janice,Westmorland,Shediac,46.23603,-64.50917,Entire home/apt,200,7,0,,,2,238
34957859,"""Deluxe Queen"" with Jacuzzi tub",92877712,Jade,York,Fredericton,45.96164,-66.62483,Private room,200,1,0,,,6,355
34957868,Queen room,92877712,Jade,York,Fredericton,45.96195,-66.62424,Private room,135,1,1,2019-06-23,0.31,6,327
34957881,"Top Floor ""Suite""",92877712,Jade,York,Fredericton,45.96117,-66.62375,Private room,200,1,1,2019-06-08,0.27,6,349
34958288,King  + Add on room option,92877712,Jade,York,Fredericton,45.96145,-66.6235,Private room,300,1,0,,,6,352
34958292,"Ground floor ""King""",92877712,Jade,York,Fredericton,45.96058,-66.62394,Private room,200,1,0,,,6,353
34969064,Miramichi River Summer Getaway Cottage,263466565,Dave,Northumberland,Chatham,47.07352,-65.32665,Entire home/apt,150,2,13,2019-09-02,3.31,1,152
34973853,The Old Richibucto Courthouse suite 4,997347,Charles Et Rose Marie,Kent,Richibucto,46.68115,-64.86263,Entire home/apt,85,1,11,2019-09-02,3.30,4,365
34975925,Charming room a few minutes from Parlee Beach,98134299,Julie,Westmorland,Shediac,46.22721,-64.50091,Private room,58,3,4,2019-08-24,1.03,4,3
34976380,The Old Richibucto Courthouse suite 3,997347,Charles Et Rose Marie,Kent,Richibucto,46.67964,-64.86447,Entire home/apt,85,1,9,2019-08-26,3.97,4,365
34976787,The Old Richibucto Courthouse suite 1,997347,Charles Et Rose Marie,Kent,Richibucto,46.67981,-64.86286,Entire home/apt,85,1,6,2019-09-09,2.57,4,357
34977968,Little boho house close to downtown,22610299,Rick,Westmorland,Moncton,46.104,-64.77904,Entire home/apt,150,2,10,2019-09-01,3.61,1,0
34997563,Quirky 2-Storey Downtown Moncton - Parking + WiFi,252277,Sarah,Westmorland,Moncton,46.09608,-64.78279,Entire home/apt,119,1,22,2019-09-01,8.80,5,77
34999411,Island Life with Lighthouse Views,126231517,Amanda,Charlotte,Grand Manan,44.74736,-66.76237,Entire home/apt,200,2,11,2019-09-12,5.24,1,0
35003945,WATERFRONT VILLA-SHEDIAC CAPE,158583580,Charles,Westmorland,Shediac,46.24248,-64.56955,Private room,1000,4,4,2019-08-31,1.71,1,81
35004370,Shediac Water Front Very Private Beach House,63489713,Ted,Westmorland,Shediac,46.24455,-64.56796,Entire home/apt,180,3,1,2019-08-18,0.73,1,86
35008996,Waterfront Home on Kennebecasis River,203591005,Rosanne,Saint John,City of Saint John,45.32896,-66.07133,Entire home/apt,76,30,16,2019-09-18,4.25,1,157
35010017,Maison Chiasson #3 B,49892961,Yves,Gloucester,Shippagan,47.73886,-64.62342,Entire home/apt,170,7,0,,,5,365
35012883,Maison #3-C,49892961,Yves,Gloucester,Shippagan,47.74777,-64.62075,Entire home/apt,170,3,0,,,5,363
35025077,OceanSide Rental Property,263853441,Janice,Westmorland,Shediac,46.22063,-64.54748,Entire home/apt,98,1,12,2019-09-02,4.29,1,269
35030127,Beresford Waterfront Escape,158566319,Jolaine,Gloucester,Beresford,47.69064,-65.67717,Entire home/apt,168,6,4,2019-08-10,1.32,1,178
35030299,Au coeur du Nord-Est au Nouveau-Brunswick,263884887,Marilyne,Gloucester,Inkerman,47.6985,-64.87153,Entire home/apt,119,3,6,2019-08-22,2.12,1,357
35041068,Rusty Lantern Cabins #4,262499819,Dean,Carleton,Aberdeen,46.51747,-67.17778,Entire home/apt,80,1,0,,,3,0
35041453,Rusty Lantern Cabins #3,262499819,Dean,Carleton,Aberdeen,46.51871,-67.17873,Entire home/apt,80,1,14,2019-09-08,5.06,3,162
35078688,Family Home,192876720,John,Charlotte,Campobello,44.93568,-66.93316,Entire home/apt,99,1,0,,,1,5
35082562,Anchors & Purls Cottage,46743577,Kim,Charlotte,Grand Manan,44.76268,-66.74273,Entire home/apt,150,3,12,2019-09-19,3.83,1,14
35085580,BIRD SANCTUARY BY THE LAKE,176455645,Shawn,York,Douglas,46.03221,-66.62256,Entire home/apt,99,1,38,2019-09-26,10.56,1,0
35092579,BUCHANANBLUFFHIDEAWAY,264348315,Andrew,Westmorland,Shediac,46.2365,-64.50745,Entire home/apt,110,3,1,2019-07-20,0.43,1,357
35092690,Hidden paradise/Lake front in Cap-Pelé near beach,160069594,Yves,Westmorland,Botsford,46.1524,-64.24224,Entire home/apt,99,7,0,,,1,179
35093808,"DOWNTOWN 2 BDR, PRIME LOCATION, FREDERICTON NB",94748488,Slavica,York,Fredericton,45.96055,-66.64567,Entire home/apt,160,1,33,2019-09-26,8.25,3,186
35109847,Toes in the sand,143411431,Fran,Westmorland,Shediac,46.23637,-64.50824,Entire home/apt,170,5,2,2019-08-14,0.98,1,4
35115430,The park in Dieppe 5 min  walk to Champlain mall,257620552,Ana,Westmorland,Moncton,46.10067,-64.75443,Entire home/apt,80,2,12,2019-09-25,4.04,1,131
35126019,WhyWouldn'tYa Stay at Bertie's Cafe!?,262504785,Lacey,Queens,Canning,45.91675,-66.10782,Entire home/apt,99,1,26,2019-09-06,7.57,1,352
35139440,"Cottage on Yoho Lake, Nb",210657170,Marston,York,Kingsclear,45.77409,-66.85986,Entire home/apt,160,3,4,2019-08-22,2.03,2,0
35160766,Roulotte à louer - à déplacer,129908909,Yannick,Gloucester,Bathurst,47.64026,-65.69526,Entire home/apt,99,6,0,,,1,121
35163722,North Moncton Family Home by Magnetic Hill,167682245,Nicole,Westmorland,Moncton,46.1225,-64.87797,Entire home/apt,90,2,2,2019-08-05,0.76,1,5
35181469,Maison familiale au centre-ville de Caraquet,35300796,Maxime,Gloucester,Caraquet,47.78308,-64.95524,Entire home/apt,160,3,2,2019-09-17,1.11,1,0
35195382,"Simonds Room, Covered Bridge Bed & Breakfast",159365820,John & Mary,Carleton,Wakefield,46.29417,-67.53594,Hotel room,85,1,2,2019-08-16,1.00,4,85
35199014,Off-grid camp-site in the woods. (Dry-camping),37622568,Francois,Westmorland,Moncton,46.26722,-64.77514,Entire home/apt,54,1,0,,,1,365
35232804,Room #1 - Private Room in the Heart of Moncton,216589614,Andre,Westmorland,Moncton,46.09869,-64.79402,Private room,34,1,0,,,4,89
35262702,Charming Home In The Heart Of Uptown!,250179485,Spencer,Saint John,City of Saint John,45.27014,-66.05698,Entire home/apt,92,1,10,2019-09-12,2.94,2,262
35264156,Nice Bachelor in Dowtown Moncton & Event center,265489750,A,Westmorland,Moncton,46.08795,-64.78618,Entire home/apt,80,1,17,2019-08-31,4.72,2,79
35264576,Crossing Paths #2  queen bed & ensuite,30975068,Shaun,Carleton,Woodstock,46.15255,-67.57142,Hotel room,76,1,16,2019-09-01,4.95,4,348
35264805,"Cozy Bachelor in DT, 2 min walk to Avenir Center",265489750,A,Westmorland,Moncton,46.08813,-64.78746,Entire home/apt,80,1,19,2019-09-13,5.33,2,75
35265058,"Crossing Paths #4 Large room/ensuite, queen+single",30975068,Shaun,Carleton,Woodstock,46.15147,-67.5729,Hotel room,76,1,10,2019-09-13,3.09,4,75
35265317,Sunny & Bright cottage by Shediac River,265501598,Vicky Julie,Westmorland,Shediac,46.26235,-64.6053,Entire home/apt,125,2,4,2019-08-02,1.25,1,85
35283647,Cabin (M) in the country / on the way to Fundy,251614045,Denis,Kings,Cardwell,45.78581,-65.35361,Entire home/apt,119,1,16,2019-09-11,6.67,2,315
35287886,Beautiful Bungalow in the City,112764234,Rich,York,Fredericton,45.93361,-66.63227,Entire home/apt,81,3,30,2019-09-06,7.89,5,209
35288490,"☀ Bright & Cozy Condo, In The Heart of Uptown! ☀",250179485,Spencer,Saint John,City of Saint John,45.27492,-66.06442,Entire home/apt,89,2,28,2019-09-06,7.92,2,331
35305367,Great small private space !,129809067,Patricia,Kings,Rothesay,45.43759,-65.9708,Entire home/apt,76,1,24,2019-09-01,6.92,1,85
35307438,"Somerville Room, Covered Bridge Bed & Breakfast",159365820,John & Mary,Carleton,Wakefield,46.29371,-67.53547,Hotel room,76,1,5,2019-08-20,1.52,4,88
35307471,"Coldstream Room, Covered Bridge Bed & Breakfast",159365820,John & Mary,Carleton,Wakefield,46.29323,-67.53613,Hotel room,125,1,1,2019-08-16,0.70,4,178
35308442,Amazing view,265834518,Lise & Jean,Kent,Dundas,46.36361,-64.61674,Entire home/apt,200,5,3,2019-08-11,1.45,1,0
35313599,Studio One   - Disabled-friendly  -- Superhosts!,82087251,Lisa,Sunbury,Lincoln,45.87345,-66.58666,Private room,54,1,60,2019-09-22,15.93,1,325
35313792,Spacious Bachelor Apartment with Private Entrance,92348274,Kathie & Glenn,Albert,Coverdale,46.05619,-64.79588,Entire home/apt,90,1,28,2019-09-21,8.08,1,320
35316017,Crossing paths #1  Jazz room with ensuite,30975068,Shaun,Carleton,Woodstock,46.15332,-67.57155,Hotel room,76,1,7,2019-08-27,3.23,4,359
35316966,"Country Charm in Shannon, NB",265907771,Nancy,Queens,Wickham,45.70491,-65.98376,Entire home/apt,99,2,7,2019-08-24,3.39,2,164
35317565,"Waterfront Family Vacation Home In Mundleville, NB",115234944,Shannon,Kent,Weldford,46.58604,-64.917,Entire home/apt,200,2,2,2019-07-28,0.71,1,53
35335160,Cozy home for rent / Maison chaleureuse à louer,35408228,Travis,Restigouche,Dalhousie,47.98891,-66.37334,Entire home/apt,99,2,18,2019-09-03,5.19,1,104
35340223,ANGEL HOUSE,266062604,Rhoda,Westmorland,Moncton,46.11093,-64.81018,Entire home/apt,119,1,18,2019-08-28,5.00,1,331
35341048,Beau  Chalet jaune,266063860,Marie-Andrée,Westmorland,Shediac,46.22472,-64.34958,Entire home/apt,145,7,1,2019-06-22,0.31,1,83
35341843,Beautiful downtown loft style apartment,197784880,Caroline,Westmorland,Moncton,46.09741,-64.78247,Entire home/apt,95,1,45,2019-09-13,12.50,1,142
35351011,10 min walk from downtown!,22878958,Melika,Westmorland,Moncton,46.1008,-64.77839,Entire home/apt,50,1,20,2019-08-31,5.77,1,90
35379104,Castle Manor Unit 203 several units available,228309028,Jay,Westmorland,Moncton,46.09509,-64.78489,Entire home/apt,190,1,18,2019-09-11,5.19,8,46
35380121,Island View,265453786,Reecie,Charlotte,Saint Patrick,45.17394,-66.98793,Entire home/apt,150,1,4,2019-09-01,2.55,1,86
35382595,Waterfront pokemouche river,266361688,Onile,Gloucester,Inkerman,47.67741,-64.96671,Entire home/apt,125,3,0,,,1,179
35383352,"Nice basement, two bedroom apartament in Moncton.",38648418,Denis,Westmorland,Moncton,46.11117,-64.82783,Entire home/apt,72,1,27,2019-08-25,7.23,2,118
35383779,Chalet in the heart of nature,238363667,Pascale,Restigouche,Grimmer,47.65828,-67.49345,Entire home/apt,141,2,1,2019-08-22,0.81,1,363
35384768,Bronny's House Rental,199391643,Bronwen,Restigouche,Dalhousie,48.05362,-66.47895,Entire home/apt,70,1,4,2019-08-18,1.97,1,327
35384932,Lovely accommodation near Parlee Beach,98134299,Julie,Westmorland,Shediac,46.22586,-64.50034,Private room,119,1,2,2019-07-01,0.59,4,88
35385264,A little piece of paradise near Parlee Beach,98134299,Julie,Westmorland,Shediac,46.22536,-64.5002,Private room,119,1,7,2019-09-24,2.02,4,88
35385309,Little House at the Pointe,69678783,Tina,Westmorland,Shediac,46.23558,-64.521,Entire home/apt,129,4,3,2019-08-23,0.89,2,91
35406021,Private 2 bedroom apartment. Close to EVERYTHING!,31308551,Nadia,York,Fredericton,45.94947,-66.66651,Entire home/apt,78,2,18,2019-09-20,6.51,1,303
35423655,QATest - 024 - Macky's House,264510574,Mike,Saint John,Simonds,45.39314,-65.8204,Entire home/apt,10000,8,0,,,1,364
35425265,Downtown Whispering Gardens Unit #1,72363957,Barb,Carleton,Woodstock,46.15037,-67.57544,Entire home/apt,98,1,20,2019-09-01,5.94,2,0
35448996,"Wakefield Room, Covered Bridge Bed & Breakfast",159365820,John & Mary,Carleton,Wakefield,46.2925,-67.53601,Hotel room,125,1,2,2019-08-16,0.63,4,0
35467577,Backyard camping with house hold amenities.,52808614,James,Queens,Gagetown,45.78217,-66.14891,Entire home/apt,50,1,1,2019-07-07,0.36,2,365
35467590,Chandler-Suite-Luxury-Ensuite with Bath-Countryside view,224655445,Jeff And Marisca,Westmorland,Dorchester,45.89837,-64.51384,Private room,179,1,2,2019-08-09,0.83,3,363
